11;2024-11-22 11:02:46.300947;5500000000.0;-61.85;;11;2024-11-22 11:04:29.848756;5500000000.0;-71.68;;11;2024-11-22 11:07:43.873373;5500000000.0;-78.28;;11;2024-11-22 11:09:04.963156;5500000000.0;-77.67;;11;2024-11-22 11:12:20.578702;5500000000.0;-58.59;;11;2024-11-22 11:14:29.269925;5500000000.0;-65.39;;11;2024-11-22 11:16:14.919336;5500000000.0;-57.15;;11;2024-11-22 11:18:33.318973;5500000000.0;-56.53;;11;2024-11-22 11:21:11.730648;5500000000.0;-58.00;;11;2024-11-22 11:23:15.579715;5500000000.0;-51.85;;11;2024-11-22 11:24:45.242426;5500000000.0;-54.27;;11;2024-11-22 11:26:22.059179;5500000000.0;-53.82;;11;2024-11-22 11:27:54.959067;5500000000.0;-58.85;;11;2024-11-22 11:35:44.647804;5500000000.0;-62.13;;11;2024-11-22 11:37:17.500959;5500000000.0;-57.41;;11;2024-11-22 11:39:02.907850;5500000000.0;-65.74;;11;2024-11-22 11:41:09.106761;5500000000.0;-72.82;;11;2024-11-22 11:43:03.144375;5500000000.0;-68.18;;11;2024-11-22 11:45:05.827748;5500000000.0;-63.43;;11;2024-11-22 11:46:43.854906;5500000000.0;-73.13;;11;2024-11-22 11:48:09.476247;5500000000.0;-69.33;;11;2024-11-22 11:49:42.611101;5500000000.0;-68.75
12;2024-11-22 11:02:47.909471;5500000000.0;-61.93;;12;2024-11-22 11:04:31.416796;5500000000.0;-72.51;;12;2024-11-22 11:07:44.826131;5500000000.0;-77.74;;12;2024-11-22 11:09:06.499174;5500000000.0;-75.08;;12;2024-11-22 11:12:22.157149;5500000000.0;-58.63;;12;2024-11-22 11:14:30.881663;5500000000.0;-64.15;;12;2024-11-22 11:16:16.445437;5500000000.0;-57.57;;12;2024-11-22 11:18:34.808925;5500000000.0;-56.57;;12;2024-11-22 11:21:13.321689;5500000000.0;-59.85;;12;2024-11-22 11:23:17.145584;5500000000.0;-53.40;;12;2024-11-22 11:24:46.731251;5500000000.0;-54.17;;12;2024-11-22 11:26:23.565830;5500000000.0;-54.45;;12;2024-11-22 11:27:56.459936;5500000000.0;-59.37;;12;2024-11-22 11:35:46.199332;5500000000.0;-61.88;;12;2024-11-22 11:37:19.034648;5500000000.0;-57.84;;12;2024-11-22 11:39:04.414598;5500000000.0;-65.01;;12;2024-11-22 11:41:10.736543;5500000000.0;-73.58;;12;2024-11-22 11:43:04.718814;5500000000.0;-68.15;;12;2024-11-22 11:45:07.339159;5500000000.0;-63.49;;12;2024-11-22 11:46:45.369471;5500000000.0;-71.85;;12;2024-11-22 11:48:10.958269;5500000000.0;-69.27;;12;2024-11-22 11:49:44.082091;5500000000.0;-68.51
13;2024-11-22 11:02:49.442754;5500000000.0;-61.94;;13;2024-11-22 11:04:32.973944;5500000000.0;-74.02;;13;2024-11-22 11:07:45.782428;5500000000.0;-87.33;;13;2024-11-22 11:09:08.041342;5500000000.0;-72.12;;13;2024-11-22 11:12:23.702134;5500000000.0;-56.78;;13;2024-11-22 11:14:32.444608;5500000000.0;-62.94;;13;2024-11-22 11:16:17.941882;5500000000.0;-57.82;;13;2024-11-22 11:18:36.363910;5500000000.0;-54.72;;13;2024-11-22 11:21:14.926019;5500000000.0;-54.74;;13;2024-11-22 11:23:18.639041;5500000000.0;-51.72;;13;2024-11-22 11:24:48.228121;5500000000.0;-51.45;;13;2024-11-22 11:26:25.137317;5500000000.0;-52.94;;13;2024-11-22 11:27:58.056757;5500000000.0;-59.51;;13;2024-11-22 11:35:47.712287;5500000000.0;-59.87;;13;2024-11-22 11:37:20.551600;5500000000.0;-56.16;;13;2024-11-22 11:39:05.934899;5500000000.0;-67.11;;13;2024-11-22 11:41:12.515492;5500000000.0;-79.16;;13;2024-11-22 11:43:06.203935;5500000000.0;-68.35;;13;2024-11-22 11:45:08.835644;5500000000.0;-63.38;;13;2024-11-22 11:46:46.908194;5500000000.0;-73.05;;13;2024-11-22 11:48:12.501656;5500000000.0;-69.43;;13;2024-11-22 11:49:45.603777;5500000000.0;-68.20
14;2024-11-22 11:02:51.066291;5500000000.0;-62.20;;14;2024-11-22 11:04:34.510721;5500000000.0;-74.90;;14;2024-11-22 11:07:46.670312;5500000000.0;-82.07;;14;2024-11-22 11:09:09.625733;5500000000.0;-70.68;;14;2024-11-22 11:12:25.110158;5500000000.0;-56.61;;14;2024-11-22 11:14:34.080854;5500000000.0;-62.71;;14;2024-11-22 11:16:19.435658;5500000000.0;-58.06;;14;2024-11-22 11:18:37.834495;5500000000.0;-54.55;;14;2024-11-22 11:21:16.422005;5500000000.0;-54.51;;14;2024-11-22 11:23:20.167916;5500000000.0;-51.70;;14;2024-11-22 11:24:49.734916;5500000000.0;-51.41;;14;2024-11-22 11:26:26.609586;5500000000.0;-52.75;;14;2024-11-22 11:27:59.568504;5500000000.0;-59.65;;14;2024-11-22 11:35:49.245287;5500000000.0;-60.10;;14;2024-11-22 11:37:22.090588;5500000000.0;-56.14;;14;2024-11-22 11:39:07.499366;5500000000.0;-66.78;;14;2024-11-22 11:41:14.135542;5500000000.0;-83.88;;14;2024-11-22 11:43:07.730801;5500000000.0;-68.26;;14;2024-11-22 11:45:10.318059;5500000000.0;-63.26;;14;2024-11-22 11:46:48.451938;5500000000.0;-72.66;;14;2024-11-22 11:48:13.982886;5500000000.0;-68.97;;14;2024-11-22 11:49:47.128574;5500000000.0;-68.46
15;2024-11-22 11:02:52.857800;5500000000.0;-58.59;;15;2024-11-22 11:04:36.070042;5500000000.0;-56.00;;15;2024-11-22 11:07:47.668748;5500000000.0;-57.02;;15;2024-11-22 11:09:11.276570;5500000000.0;-60.87;;15;2024-11-22 11:12:26.623229;5500000000.0;-61.92;;15;2024-11-22 11:14:35.745609;5500000000.0;-61.17;;15;2024-11-22 11:16:20.986510;5500000000.0;-69.74;;15;2024-11-22 11:18:39.380610;5500000000.0;-61.24;;15;2024-11-22 11:21:17.983928;5500000000.0;-64.81;;15;2024-11-22 11:23:21.705642;5500000000.0;-64.22;;15;2024-11-22 11:24:51.230710;5500000000.0;-57.14;;15;2024-11-22 11:26:28.155803;5500000000.0;-59.18;;15;2024-11-22 11:28:01.069632;5500000000.0;-58.48;;15;2024-11-22 11:35:50.786369;5500000000.0;-62.88;;15;2024-11-22 11:37:23.631143;5500000000.0;-55.05;;15;2024-11-22 11:39:09.048865;5500000000.0;-67.02;;15;2024-11-22 11:41:15.719088;5500000000.0;-61.16;;15;2024-11-22 11:43:09.251902;5500000000.0;-56.33;;15;2024-11-22 11:45:11.828908;5500000000.0;-54.85;;15;2024-11-22 11:46:49.970615;5500000000.0;-76.07;;15;2024-11-22 11:48:15.492767;5500000000.0;-66.09;;15;2024-11-22 11:49:48.601373;5500000000.0;-66.40
16;2024-11-22 11:02:54.478014;5500000000.0;-54.30;;16;2024-11-22 11:04:37.582346;5500000000.0;-57.93;;16;2024-11-22 11:07:48.647787;5500000000.0;-65.37;;16;2024-11-22 11:09:12.933785;5500000000.0;-66.45;;16;2024-11-22 11:12:28.156420;5500000000.0;-56.67;;16;2024-11-22 11:14:37.289620;5500000000.0;-64.04;;16;2024-11-22 11:16:22.521307;5500000000.0;-57.12;;16;2024-11-22 11:18:40.838586;5500000000.0;-62.52;;16;2024-11-22 11:21:19.508968;5500000000.0;-59.76;;16;2024-11-22 11:23:23.221856;5500000000.0;-67.09;;16;2024-11-22 11:24:52.719134;5500000000.0;-57.97;;16;2024-11-22 11:26:29.650069;5500000000.0;-60.79;;16;2024-11-22 11:28:02.587939;5500000000.0;-68.43;;16;2024-11-22 11:35:52.357617;5500000000.0;-60.53;;16;2024-11-22 11:37:25.168980;5500000000.0;-61.23;;16;2024-11-22 11:39:10.566528;5500000000.0;-58.32;;16;2024-11-22 11:41:17.233465;5500000000.0;-55.25;;16;2024-11-22 11:43:10.785084;5500000000.0;-55.55;;16;2024-11-22 11:45:13.354656;5500000000.0;-59.06;;16;2024-11-22 11:46:51.468143;5500000000.0;-66.45;;16;2024-11-22 11:48:17.022071;5500000000.0;-62.81;;16;2024-11-22 11:49:50.113434;5500000000.0;-65.48
17;2024-11-22 11:02:56.047008;5500000000.0;-63.94;;17;2024-11-22 11:04:39.100633;5500000000.0;-67.66;;17;2024-11-22 11:07:49.593917;5500000000.0;-58.88;;17;2024-11-22 11:09:14.612003;5500000000.0;-56.76;;17;2024-11-22 11:12:29.721183;5500000000.0;-51.84;;17;2024-11-22 11:14:38.844620;5500000000.0;-50.61;;17;2024-11-22 11:16:23.972549;5500000000.0;-55.32;;17;2024-11-22 11:18:42.322666;5500000000.0;-58.90;;17;2024-11-22 11:21:21.006184;5500000000.0;-62.75;;17;2024-11-22 11:23:24.736626;5500000000.0;-64.32;;17;2024-11-22 11:24:54.266387;5500000000.0;-54.54;;17;2024-11-22 11:26:31.200005;5500000000.0;-61.00;;17;2024-11-22 11:28:04.148794;5500000000.0;-51.26;;17;2024-11-22 11:35:53.842805;5500000000.0;-49.24;;17;2024-11-22 11:37:26.603435;5500000000.0;-54.50;;17;2024-11-22 11:39:12.092337;5500000000.0;-49.11;;17;2024-11-22 11:41:18.755991;5500000000.0;-54.19;;17;2024-11-22 11:43:12.331453;5500000000.0;-67.24;;17;2024-11-22 11:45:14.882678;5500000000.0;-66.35;;17;2024-11-22 11:46:53.000311;5500000000.0;-72.80;;17;2024-11-22 11:48:18.529384;5500000000.0;-68.69;;17;2024-11-22 11:49:51.587993;5500000000.0;-69.08
18;2024-11-22 11:02:57.643297;5500000000.0;-66.51;;18;2024-11-22 11:04:40.618753;5500000000.0;-64.72;;18;2024-11-22 11:07:50.551436;5500000000.0;-52.62;;18;2024-11-22 11:09:16.187957;5500000000.0;-53.42;;18;2024-11-22 11:12:31.268599;5500000000.0;-54.34;;18;2024-11-22 11:14:40.400947;5500000000.0;-49.13;;18;2024-11-22 11:16:25.395483;5500000000.0;-49.95;;18;2024-11-22 11:18:43.823256;5500000000.0;-65.14;;18;2024-11-22 11:21:22.524099;5500000000.0;-55.43;;18;2024-11-22 11:23:26.220176;5500000000.0;-78.84;;18;2024-11-22 11:24:55.811826;5500000000.0;-58.68;;18;2024-11-22 11:26:32.687806;5500000000.0;-58.62;;18;2024-11-22 11:28:05.697811;5500000000.0;-57.74;;18;2024-11-22 11:35:55.353121;5500000000.0;-49.41;;18;2024-11-22 11:37:28.075201;5500000000.0;-55.14;;18;2024-11-22 11:39:13.628436;5500000000.0;-54.04;;18;2024-11-22 11:41:20.277662;5500000000.0;-62.29;;18;2024-11-22 11:43:13.860625;5500000000.0;-65.70;;18;2024-11-22 11:45:16.428630;5500000000.0;-65.97;;18;2024-11-22 11:46:54.500996;5500000000.0;-73.70;;18;2024-11-22 11:48:20.061189;5500000000.0;-67.92;;18;2024-11-22 11:49:53.084292;5500000000.0;-67.97
19;2024-11-22 11:02:59.150216;5500000000.0;-63.99;;19;2024-11-22 11:04:42.085892;5500000000.0;-69.55;;19;2024-11-22 11:07:51.452514;5500000000.0;-68.97;;19;2024-11-22 11:09:17.829112;5500000000.0;-70.46;;19;2024-11-22 11:12:32.838501;5500000000.0;-62.29;;19;2024-11-22 11:14:41.945603;5500000000.0;-63.23;;19;2024-11-22 11:16:26.958446;5500000000.0;-62.61;;19;2024-11-22 11:18:45.330109;5500000000.0;-63.79;;19;2024-11-22 11:21:24.048663;5500000000.0;-65.87;;19;2024-11-22 11:23:27.759541;5500000000.0;-62.15;;19;2024-11-22 11:24:57.339530;5500000000.0;-59.62;;19;2024-11-22 11:26:34.211601;5500000000.0;-60.02;;19;2024-11-22 11:28:07.295664;5500000000.0;-63.32;;19;2024-11-22 11:35:56.878491;5500000000.0;-61.80;;19;2024-11-22 11:37:29.556450;5500000000.0;-62.54;;19;2024-11-22 11:39:15.180515;5500000000.0;-62.90;;19;2024-11-22 11:41:21.786083;5500000000.0;-68.11;;19;2024-11-22 11:43:15.359992;5500000000.0;-67.69;;19;2024-11-22 11:45:17.974957;5500000000.0;-66.28;;19;2024-11-22 11:46:55.987144;5500000000.0;-76.01;;19;2024-11-22 11:48:21.622162;5500000000.0;-70.78;;19;2024-11-22 11:49:54.584803;5500000000.0;-69.24
20;2024-11-22 11:03:00.773823;5500000000.0;-63.26;;20;2024-11-22 11:04:43.630650;5500000000.0;-71.85;;20;2024-11-22 11:07:52.399527;5500000000.0;-69.62;;20;2024-11-22 11:09:19.635765;5500000000.0;-70.48;;20;2024-11-22 11:12:34.389012;5500000000.0;-60.41;;20;2024-11-22 11:14:43.534815;5500000000.0;-62.23;;20;2024-11-22 11:16:28.506921;5500000000.0;-64.69;;20;2024-11-22 11:18:46.855876;5500000000.0;-59.09;;20;2024-11-22 11:21:25.573708;5500000000.0;-57.44;;20;2024-11-22 11:23:29.300210;5500000000.0;-64.53;;20;2024-11-22 11:24:58.831958;5500000000.0;-54.33;;20;2024-11-22 11:26:35.720257;5500000000.0;-58.98;;20;2024-11-22 11:28:08.842352;5500000000.0;-64.68;;20;2024-11-22 11:35:58.408625;5500000000.0;-60.91;;20;2024-11-22 11:37:31.057913;5500000000.0;-61.45;;20;2024-11-22 11:39:16.626648;5500000000.0;-63.61;;20;2024-11-22 11:41:23.277726;5500000000.0;-69.09;;20;2024-11-22 11:43:16.891046;5500000000.0;-68.51;;20;2024-11-22 11:45:19.479583;5500000000.0;-65.47;;20;2024-11-22 11:46:57.474253;5500000000.0;-73.11;;20;2024-11-22 11:48:23.177438;5500000000.0;-68.67;;20;2024-11-22 11:49:56.117474;5500000000.0;-68.36
